STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,STATION,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/28/2017,0,",,7,0800",70,",,7",63,",,7",64,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/29/2017,0.55,",,7,0800",77,",,7",63,",,7",67,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/30/2017,0,",,7,0800",70,",,7",64,",,7",66,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/31/2017,0,",,7,0800",69,",,7",65,",,7",65,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/1/2017,0,",,7,0800",76,",,7",65,",,7",65,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/2/2017,0,",,7,0800",68,",,7",58,",,7",60,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/4/2017,,,79,",,7",58,",,7",66,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/5/2017,0,",,7,0800",77,",,7",60,",,7",69,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/6/2017,0,",,7,0800",79,",,7",69,",,7",73,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/7/2017,1.79,",,7,0800",79,",,7",61,",,7",68,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/8/2017,0,",,7,0800",81,",,7",60,",,7",68,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/9/2017,0,",,7,0800",69,",,7",60,",,7",64,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/10/2017,0,",,7,0800",77,",,7",61,",,7",70,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/11/2017,0.73,",,7,0800",71,",,7",66,",,7",66,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/12/2017,1.83,",,7,0800",69,",,7",64,",,7",65,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/13/2017,0,",,7,0800",81,",,7",64,",,7",68,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/14/2017,0.01,",,7,0800",80,",,7",68,",,7",79,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/15/2017,0.07,",,7,0800",80,",,7",68,",,7",71,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/16/2017,0.13,",,7,0800",75,",,7",68,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/18/2017,,,82,",,7",64,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/19/2017,0.1,",,7,0800",81,",,7",67,",,7",68,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/20/2017,0,",,7,0800",81,",,7",66,",,7",69,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/21/2017,0.07,",,7,0800",69,",,7",63,",,7",65,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/22/2017,0.32,",,7,0800",69,",,7",64,",,7",69,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/23/2017,0,",,7,0800",74,",,7",64,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/24/2017,0,",,7,0800",74,",,7",64,",,7",68,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/25/2017,0.12,",,7,0800",69,",,7",62,",,7",66,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/26/2017,0,",,7,0800",78,",,7",62,",,7",64,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/27/2017,0,",,7,0800",78,",,7",64,",,7",69,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/28/2017,0.58,",,7,0800",78,",,7",67,",,7",69,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/1/2017,2,",,7,0800",72,",,7",63,",,7",64,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/2/2017,0.58,",,7,0800",72,",,7",64,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/3/2017,0.56,",,7,0800",78,",,7",72,",,7",78,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/4/2017,0,",,7,0800",82,",,7",70,",,7",70,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/5/2017,0.35,",,7,0800",82,",,7",66,",,7",68,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/6/2017,0,",,7,0800",80,",,7",61,",,7",76,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/7/2017,0,",,7,0800",81,",,7",61,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/8/2017,0,",,7,0800",80,",,7",64,",,7",68,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/9/2017,0.01,",,7,0800",74,",,7",67,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/10/2017,0,",,7,0800",76,",,7",64,",,7",65,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/11/2017,0,",,7,0800",83,",,7",65,",,7",82,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/13/2017,,,84,",,7",64,",,7",69,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/14/2017,0,",,7,0800",84,",,7",65,",,7",75,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/15/2017,0,",,7,0800",84,",,7",65,",,7",76,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/16/2017,0,",,7,0800",83,",,7",64,",,7",77,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/18/2017,,,81,",,7",66,",,7",70,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/19/2017,0,",,7,0800",81,",,7",65,",,7",74,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/20/2017,0,",,7,0800",78,",,7",69,",,7",74,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/21/2017,0,",,7,0800",78,",,7",69,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/22/2017,0,",,7,0800",79,",,7",68,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/23/2017,0.03,",,7,0800",81,",,7",69,",,7",70,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/24/2017,0.17,",,7,0800",81,",,7",66,",,7",70,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/25/2017,0.48,",,7,0800",72,",,7",66,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/26/2017,0,",,7,0800",77,",,7",71,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/27/2017,0,",,7,0800",80,",,7",70,",,7",74,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/28/2017,0.68,",,7,0800",80,",,7",67,",,7",69,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/29/2017,0.07,",,7,0800",80,",,7",67,",,7",69,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/31/2017,,,79,",,7",68,",,7",76,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/1/2017,0.2,",,7,0800",81,",,7",68,",,7",69,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/2/2017,0,",,7,0800",79,",,7",69,",,7",71,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/3/2017,0.23,",,7,0800",80,",,7",69,",,7",73,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/4/2017,0.02,",,7,0800",80,",,7",69,",,7",75,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/5/2017,0.45,",,7,0800",81,",,7",67,",,7",69,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/6/2017,0,",,7,0800",77,",,7",69,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/8/2017,,,82,",,7",68,",,7",76,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/9/2017,0,",,7,0800",82,",,7",67,",,7",70,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/10/2017,0,",,7,0800",83,",,7",66,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/11/2017,0.25,",,7,0800",80,",,7",68,",,7",71,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/12/2017,0.65,",,7,0800",80,",,7",66,",,7",70,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/13/2017,0.23,",,7,0800",80,",,7",68,",,7",73,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/14/2017,2.82,",,7,0800",82,",,7",67,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/15/2017,0.9,",,7,0800",76,",,7",69,",,7",70,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/16/2017,0.11,",,7,0800",82,",,7",66,",,7",71,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/17/2017,1.3,",,7,0800",74,",,7",65,",,7",69,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/18/2017,0.98,",,7,0800",72,",,7",67,",,7",71,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/19/2017,0.14,",,7,0800",77,",,7",66,",,7",71,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/20/2017,0,",,7,0800",81,",,7",69,",,7",69,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/21/2017,1.84,",,7,0800",77,",,7",67,",,7",70,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/22/2017,1.35,",,7,0800",73,",,7",69,",,7",73,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/23/2017,0.35,",,7,0800",75,",,7",69,",,7",70,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/24/2017,0.05,",,7,0800",79,",,7",70,",,7",75,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/25/2017,0,",,7,0800",83,",,7",70,",,7",74,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/26/2017,0.22,",,7,0800",83,",,7",68,",,7",77,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/27/2017,0.11,",,7,0800",82,",,7",67,",,7",76,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/28/2017,0.79,",,7,0800",81,",,7",65,",,7",71,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/29/2017,0,",,7,0800",81,",,7",65,",,7",68,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/30/2017,0.8,",,7,0800",70,",,7",58,",,7",58,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/1/2017,0.25,",,7,0800",75,",,7",58,",,7",73,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/2/2017,0,",,7,0800",85,",,7",72,",,7",79,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/4/2017,,,83,",,7",69,",,7",74,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/5/2017,0.1,",,7,0800",81,",,7",70,",,7",74,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/6/2017,0,",,7,0800",81,",,7",70,",,7",74,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/7/2017,0.03,",,7,0800",81,",,7",70,",,7",70,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/8/2017,1.11,",,7,0800",79,",,7",66,",,7",66,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/9/2017,0.23,",,7,0800",81,",,7",66,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/10/2017,0.55,",,7,0800",80,",,7",69,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/11/2017,0.44,",,7,0800",82,",,7",67,",,7",78,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/12/2017,0.1,",,7,0800",78,",,7",70,",,7",70,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/13/2017,0.1,",,7,0800",78,",,7",68,",,7",71,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/14/2017,1,",,7,0800",79,",,7",69,",,7",70,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/15/2017,0.6,",,7,0800",79,",,7",68,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/16/2017,0.3,",,7,0800",79,",,7",68,",,7",71,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/17/2017,0.06,",,7,0800",71,",,7",70,",,7",71,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/18/2017,0,",,7,0800",71,",,7",69,",,7",69,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/20/2017,,,70,",,7",69,",,7",70,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/21/2017,0,",,7,0800",70,",,7",68,",,7",69,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/22/2017,0.3,",,7,0800",80,",,7",67,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/23/2017,0.44,",,7,0800",76,",,7",67,",,7",69,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/24/2017,2.17,",,7,0800",77,",,7",67,",,7",70,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/25/2017,0.88,",,7,0800",79,",,7",66,",,7",75,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/26/2017,0,",,7,0800",75,",,7",70,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/27/2017,0.5,",,7,0800",76,",,7",72,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/28/2017,0,",,7,0800",75,",,7",72,",,7",73,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/30/2017,,,82,",,7",68,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/1/2017,0.01,",,7,0800",76,",,7",71,",,7",74,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/3/2017,,,79,",,7",69,",,7",74,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/4/2017,0.82,",,7,0800",79,",,7",69,",,7",77,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/5/2017,0.01,",,7,0800",79,",,7",69,",,7",74,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/6/2017,0,",,7,0800",80,",,7",72,",,7",74,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/7/2017,0.01,",,7,0800",81,",,7",72,",,7",79,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/8/2017,0,",,7,0800",82,",,7",71,",,7",75,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/10/2017,,,82,",,7",69,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/11/2017,0.7,",,7,0800",82,",,7",69,",,7",76,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/12/2017,0.81,",,7,0800",80,",,7",70,",,7",74,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/13/2017,0.65,",,7,0800",78,",,7",71,",,7",73,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/14/2017,0.81,",,7,0800",80,",,7",70,",,7",74,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/15/2017,1.69,",,7,0800",80,",,7",69,",,7",77,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/16/2017,0.1,",,7,0800",79,",,7",70,",,7",74,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/17/2017,0.1,",,7,0800",80,",,7",70,",,7",72,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/18/2017,0.7,",,7,0800",80,",,7",69,",,7",77,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/19/2017,0.4,",,7,0800",80,",,7",69,",,7",76,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/20/2017,0.31,",,7,0800",78,",,7",69,",,7",74,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/21/2017,0.3,",,7,0800",75,",,7",69,",,7",75,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/22/2017,0.28,",,7,0800",80,",,7",69,",,7",76,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/23/2017,0.5,",,7,0800",81,",,7",68,",,7",71,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/24/2017,0.22,",,7,0800",80,",,7",70,",,7",73,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/25/2017,0.5,",,7,0800",80,",,7",69,",,7",79,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/26/2017,0.02,",,7,0800",81,",,7",69,",,7",79,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/27/2017,0.1,",,7,0800",82,",,7",71,",,7",74,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/28/2017,0.02,",,7,0800",82,",,7",71,",,7",74,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/29/2017,0.04,",,7,0800",82,",,7",71,",,7",76,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/30/2017,0.2,",,7,0800",79,",,7",69,",,7",75,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/1/2017,0.1,",,7,0800",78,",,7",69,",,7",74,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/2/2017,0.5,",,7,0800",79,",,7",71,",,7",78,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/3/2017,0.4,",,7,0800",79,",,7",71,",,7",77,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/4/2017,0,",,7,0800",80,",,7",77,",,7",77,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/5/2017,0,",,7,0800",81,",,7",74,",,7",75,",,7,0800",516128,,,,,,,,,,,
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/6/2017,0.02,",,7,0800",82,",,7",72,",,7",74,",,7,0800",516128,,,,,,,,,,,
